timestamp,latitude,longitude,altitude_m,satellites,hdop,speed_knots,pdop,vdop
1760737533,3402.75038 N,08407.11947 W,299.9,09,0.89,0.137,1.52,0.89
1760737534,3402.75040 N,08407.11921 W,299.8,09,0.89,0.053,1.52,0.89
1760737535,3402.75045 N,08407.11910 W,299.7,09,0.89,0.039,1.52,0.89
1760737536,3402.75050 N,08407.11904 W,299.7,09,0.89,0.022,1.52,0.89
1760737537,3402.75053 N,08407.11898 W,299.5,09,0.89,0.163,1.52,0.89
1760737538,3402.75057 N,08407.11883 W,299.3,09,0.89,0.033,1.52,0.89
1760737539,3402.75056 N,08407.11870 W,299.3,09,0.89,0.038,1.52,0.89
1760737540,3402.75055 N,08407.11857 W,299.2,09,0.89,0.005,1.52,0.89
1760737541,3402.75053 N,08407.11851 W,299.0,09,0.89,0.056,1.52,0.89
1760737542,3402.75053 N,08407.11844 W,298.9,09,0.89,0.059,1.52,0.89
1760737543,3402.75051 N,08407.11841 W,298.7,09,0.89,0.157,1.52,0.89
1760737544,3402.75049 N,08407.11838 W,298.5,09,0.89,0.305,1.52,0.89
1760737545,3402.75084 N,08407.11814 W,300.5,09,0.89,0.277,1.52,0.89
1760737546,3402.75083 N,08407.11811 W,300.4,09,0.89,0.387,1.52,0.89
1760737547,3402.75078 N,08407.11816 W,300.2,09,0.89,0.056,1.52,0.89
1760737548,3402.75073 N,08407.11816 W,300.1,09,0.89,0.185,1.52,0.89
1760737549,3402.75072 N,08407.11809 W,300.2,09,0.89,0.332,1.52,0.89
1760737550,3402.75079 N,08407.11803 W,300.5,09,0.89,0.539,1.52,0.89
1760737551,3402.75081 N,08407.11792 W,300.9,09,0.89,0.592,1.52,0.89
1760737552,3402.75063 N,08407.11778 W,300.1,09,0.89,0.844,1.52,0.89
1760737553,3402.75059 N,08407.11778 W,300.1,09,0.89,0.144,1.52,0.89
1760737554,3402.75059 N,08407.11768 W,300.4,09,0.89,0.103,1.52,0.89
1760737555,3402.75057 N,08407.11763 W,300.7,09,0.89,0.142,1.52,0.89
1760737556,3402.75054 N,08407.11758 W,300.7,09,0.89,0.334,1.52,0.89
1760737557,3402.75060 N,08407.11753 W,300.7,09,0.89,0.512,1.52,0.89
1760737558,3402.75071 N,08407.11737 W,301.0,09,0.89,0.508,1.52,0.89
1760737559,3402.75092 N,08407.11720 W,301.2,09,0.89,1.098,1.52,0.89
1760737560,3402.75101 N,08407.11728 W,301.3,09,0.89,1.031,1.52,0.89
1760737561,3402.75097 N,08407.11751 W,301.4,09,0.89,1.281,1.52,0.89
1760737562,3402.75091 N,08407.11748 W,301.6,09,0.89,1.513,1.52,0.89
1760737563,3402.75081 N,08407.11784 W,301.8,09,1.11,1.858,1.77,1.11
1760737564,3402.75077 N,08407.11825 W,301.9,09,0.89,1.057,1.52,0.89
1760737565,3402.75073 N,08407.11847 W,302.1,09,0.89,0.864,1.52,0.89
1760737566,3402.75057 N,08407.11884 W,302.3,09,0.89,1.351,1.52,0.89
1760737567,3402.75044 N,08407.11899 W,302.5,08,1.13,0.783,1.96,1.13
1760737568,3402.75037 N,08407.11924 W,302.7,09,0.89,0.859,1.52,0.89
1760737569,3402.75029 N,08407.11954 W,302.9,09,0.89,1.248,1.52,0.89
1760737570,3402.75034 N,08407.11976 W,303.1,09,0.89,1.164,1.52,0.89
1760737571,3402.75045 N,08407.11980 W,303.2,09,0.89,0.729,1.52,0.89
1760737572,3402.75059 N,08407.11976 W,303.3,09,0.89,1.461,1.52,0.89
1760737573,3402.75061 N,08407.11975 W,303.5,09,0.89,2.199,1.52,0.89
1760737574,3402.75069 N,08407.11983 W,303.6,09,0.89,2.636,1.52,0.89
1760737575,3402.75078 N,08407.11979 W,303.7,09,0.89,2.214,1.52,0.89
1760737576,3402.75092 N,08407.11965 W,303.8,09,0.89,1.202,1.52,0.89
1760737577,3402.75107 N,08407.11959 W,303.9,09,0.89,0.468,1.52,0.89
1760737578,3402.75112 N,08407.11933 W,304.0,09,0.89,0.323,1.52,0.89
1760737579,3402.75138 N,08407.11949 W,304.1,09,0.89,0.257,1.52,0.89
1760737580,3402.75142 N,08407.11921 W,304.3,09,0.89,0.500,1.52,0.89
1760737581,3402.75136 N,08407.11888 W,304.4,09,0.89,0.533,1.52,0.89
1760737582,3402.75143 N,08407.11901 W,304.5,09,0.89,1.682,1.52,0.89
1760737583,3402.75166 N,08407.11907 W,304.6,09,0.89,1.080,1.52,0.89
1760737584,3402.75159 N,08407.11869 W,304.7,09,0.89,0.458,1.52,0.89
1760737585,3402.75159 N,08407.11878 W,304.9,09,0.89,1.064,1.52,0.89
1760737586,3402.75174 N,08407.11884 W,305.0,09,0.89,0.919,1.52,0.89
1760737587,3402.75181 N,08407.11887 W,305.1,09,0.89,1.731,1.52,0.89
1760737588,3402.75127 N,08407.11812 W,305.2,09,0.89,0.971,1.52,0.89
1760737589,3402.75115 N,08407.11792 W,305.3,09,0.89,0.629,1.52,0.89
1760737590,3402.75109 N,08407.11820 W,305.4,09,0.89,1.045,1.52,0.89
1760737591,3402.75099 N,08407.11850 W,305.5,09,0.89,0.547,1.52,0.89
1760737592,3402.75083 N,08407.11880 W,305.5,09,0.89,1.303,1.52,0.89
1760737593,3402.75085 N,08407.11881 W,305.6,09,0.89,0.629,1.52,0.89
1760737594,3402.75096 N,08407.11889 W,305.6,09,0.89,0.739,1.52,0.89
1760737595,3402.75091 N,08407.11907 W,305.6,09,0.89,1.142,1.52,0.89
1760737596,3402.75096 N,08407.11906 W,305.7,09,0.89,0.752,1.52,0.89
1760737597,3402.75100 N,08407.11890 W,305.8,09,0.89,0.605,1.52,0.89
1760737598,3402.75115 N,08407.11888 W,305.8,09,0.89,0.607,1.52,0.89
1760737599,3402.75108 N,08407.11888 W,305.9,09,0.89,0.384,1.52,0.89
1760737600,3402.75131 N,08407.11868 W,306.0,09,0.89,0.011,1.52,0.89
1760737601,3402.75144 N,08407.11809 W,306.1,09,0.89,1.580,1.52,0.89
1760737602,3402.75161 N,08407.11769 W,306.1,09,0.89,4.252,1.52,0.89
1760737603,3402.75158 N,08407.11761 W,305.9,09,0.89,5.380,1.52,0.89
1760737604,3402.75174 N,08407.11824 W,305.8,09,1.13,5.010,1.97,1.13
1760737605,3402.75150 N,08407.11741 W,305.7,09,0.89,0.837,1.52,0.89
1760737606,3402.75144 N,08407.11723 W,305.6,09,0.89,0.571,1.52,0.89
1760737607,3402.75159 N,08407.11697 W,305.5,09,0.89,0.117,1.52,0.89
1760737608,3402.75162 N,08407.11654 W,305.4,09,0.89,0.652,1.52,0.89
1760737609,3402.75195 N,08407.11618 W,305.4,09,0.89,0.125,1.52,0.89
1760737610,3402.75220 N,08407.11572 W,305.5,09,0.89,0.037,1.52,0.89
1760737611,3402.75232 N,08407.11537 W,305.5,09,0.89,0.033,1.52,0.89
1760737612,3402.75248 N,08407.11505 W,305.3,09,0.89,0.260,1.52,0.89
1760737613,3402.75269 N,08407.11470 W,305.3,09,0.89,0.135,1.52,0.89
1760737614,3402.75286 N,08407.11441 W,305.3,09,0.89,0.013,1.52,0.89
1760737615,3402.75305 N,08407.11415 W,305.4,09,0.89,0.070,1.52,0.89
1760737616,3402.75327 N,08407.11389 W,305.3,09,0.89,0.196,1.52,0.89
1760737617,3402.75352 N,08407.11359 W,305.4,09,0.89,0.015,1.52,0.89
1760737618,3402.75373 N,08407.11330 W,305.5,09,0.89,0.056,1.52,0.89
1760737619,3402.75392 N,08407.11307 W,305.5,09,0.89,0.074,1.52,0.89
1760737620,3402.75403 N,08407.11280 W,305.6,09,0.89,0.490,1.52,0.89
1760737621,3402.75417 N,08407.11264 W,305.8,09,0.89,0.113,1.52,0.89
1760737622,3402.75426 N,08407.11257 W,305.5,09,0.89,0.183,1.52,0.89
1760737623,3402.75431 N,08407.11249 W,305.6,09,0.89,0.272,1.52,0.89
1760737624,3402.75440 N,08407.11234 W,305.9,09,0.89,0.223,1.52,0.89
1760737625,3402.75445 N,08407.11218 W,306.4,09,0.89,0.225,1.52,0.89
1760737626,3402.75448 N,08407.11207 W,306.9,09,0.89,0.202,1.52,0.89
1760737627,3402.75439 N,08407.11213 W,307.4,09,0.89,0.111,1.52,0.89
1760737628,3402.75454 N,08407.11203 W,307.9,09,0.89,0.468,1.52,0.89
1760737629,3402.75450 N,08407.11192 W,308.2,09,0.89,0.714,1.52,0.89
1760737630,3402.75453 N,08407.11173 W,308.5,09,0.89,1.002,1.52,0.89
1760737631,3402.75459 N,08407.11159 W,309.0,09,0.89,0.812,1.51,0.89
1760737632,3402.75465 N,08407.11150 W,309.4,09,0.89,0.411,1.51,0.89
1760737633,3402.75463 N,08407.11147 W,309.7,09,0.89,0.300,1.51,0.89
1760737634,3402.75462 N,08407.11148 W,310.0,09,0.89,0.231,1.51,0.89
1760737635,3402.75452 N,08407.11170 W,310.1,09,0.89,0.439,1.51,0.89
1760737636,3402.75438 N,08407.11167 W,310.4,09,0.89,0.665,1.51,0.89
1760737637,3402.75422 N,08407.11167 W,310.5,09,0.89,0.197,1.51,0.89
1760737638,3402.75406 N,08407.11168 W,310.7,09,0.89,0.171,1.51,0.89
1760737639,3402.75396 N,08407.11175 W,310.9,09,0.89,0.268,1.51,0.89
1760737640,3402.75378 N,08407.11179 W,310.9,09,0.89,0.242,1.51,0.89
1760737641,3402.75366 N,08407.11176 W,311.0,09,0.89,0.313,1.51,0.89
1760737642,3402.75352 N,08407.11176 W,311.1,09,0.89,0.260,1.51,0.89
1760737643,3402.75334 N,08407.11174 W,311.1,09,0.89,0.269,1.51,0.89
1760737644,3402.75318 N,08407.11173 W,311.1,09,0.89,0.395,1.51,0.89
1760737645,3402.75306 N,08407.11169 W,311.2,09,0.89,0.737,1.51,0.89
1760737646,3402.75287 N,08407.11163 W,311.0,09,0.89,0.490,1.51,0.89
1760737647,3402.75268 N,08407.11157 W,310.9,09,0.89,0.171,1.51,0.89
1760737648,3402.75241 N,08407.11150 W,310.6,09,0.89,0.139,1.51,0.89
1760737649,3402.75211 N,08407.11144 W,310.1,09,0.89,0.472,1.51,0.89
1760737650,3402.75185 N,08407.11137 W,309.7,09,0.89,0.619,1.51,0.89
1760737651,3402.75156 N,08407.11132 W,309.2,09,0.89,0.610,1.51,0.89
1760737652,3402.75192 N,08407.11102 W,311.1,09,0.89,0.195,1.51,0.89
1760737653,3402.75176 N,08407.11095 W,310.8,09,0.89,0.018,1.51,0.89
1760737654,3402.75163 N,08407.11088 W,310.6,09,0.89,0.148,1.51,0.89
1760737655,3402.75156 N,08407.11079 W,310.4,09,0.89,0.220,1.51,0.89
1760737656,3402.75144 N,08407.11069 W,310.3,09,0.89,0.073,1.51,0.89
1760737657,3402.75132 N,08407.11062 W,310.1,09,0.89,0.204,1.51,0.89
1760737658,3402.75123 N,08407.11071 W,309.6,09,0.89,0.586,1.51,0.89
1760737659,3402.75132 N,08407.11072 W,309.4,09,0.89,1.081,1.51,0.89
1760737660,3402.75125 N,08407.11053 W,309.4,09,0.89,0.798,1.51,0.89
1760737661,3402.75123 N,08407.11043 W,309.5,09,0.89,0.281,1.51,0.89
1760737662,3402.75120 N,08407.11035 W,309.5,09,0.89,0.099,1.51,0.89
1760737663,3402.75122 N,08407.11050 W,309.4,09,0.89,0.964,1.51,0.89
1760737664,3402.75121 N,08407.11070 W,309.3,09,0.89,0.769,1.51,0.89
1760737665,3402.75127 N,08407.11079 W,309.2,09,0.89,0.275,1.51,0.89
1760737666,3402.75124 N,08407.11083 W,309.1,09,0.89,0.204,1.51,0.89
1760737667,3402.75125 N,08407.11090 W,309.1,09,0.89,0.097,1.51,0.89
1760737668,3402.75117 N,08407.11097 W,308.9,09,0.89,0.473,1.51,0.89
1760737669,3402.75120 N,08407.11116 W,309.0,09,0.89,0.985,1.51,0.89
1760737670,3402.75116 N,08407.11108 W,308.9,09,0.89,0.909,1.51,0.89
1760737671,3402.75102 N,08407.11093 W,308.7,09,0.89,0.129,1.51,0.89
1760737672,3402.75079 N,08407.11090 W,308.2,09,0.89,0.393,1.51,0.89
1760737673,3402.75078 N,08407.11082 W,308.4,09,0.89,0.658,1.51,0.89
1760737674,3402.75056 N,08407.11065 W,308.1,09,0.89,0.624,1.51,0.89
1760737675,3402.75040 N,08407.11071 W,307.6,09,0.89,0.912,1.51,0.89
1760737676,3402.75025 N,08407.11070 W,307.2,09,0.89,0.597,1.51,0.89
1760737677,3402.75006 N,08407.11067 W,306.7,09,0.89,0.628,1.51,0.89
1760737678,3402.74995 N,08407.11062 W,306.6,09,0.89,0.380,1.51,0.89
1760737679,3402.74981 N,08407.11062 W,306.3,09,0.89,0.202,1.51,0.89
1760737680,3402.74971 N,08407.11041 W,306.3,09,0.89,0.801,1.51,0.89
1760737681,3402.74965 N,08407.11032 W,306.4,09,0.89,0.355,1.51,0.89
1760737682,3402.74958 N,08407.11019 W,306.6,09,0.89,0.259,1.51,0.89
1760737683,3402.74953 N,08407.11006 W,306.8,09,0.89,0.043,1.51,0.89
1760737684,3402.74939 N,08407.10998 W,306.8,09,0.89,0.013,1.51,0.89
1760737685,3402.74932 N,08407.10988 W,307.0,09,0.89,0.223,1.51,0.89
1760737686,3402.74913 N,08407.10982 W,307.1,09,0.89,0.249,1.51,0.89
1760737687,3402.74901 N,08407.10970 W,307.1,09,0.89,0.232,1.51,0.89
1760737688,3402.74893 N,08407.10957 W,307.4,09,0.89,0.250,1.51,0.89
1760737689,3402.74883 N,08407.10941 W,307.5,09,0.89,0.139,1.51,0.89
1760737690,3402.74870 N,08407.10930 W,307.5,09,0.89,0.083,1.51,0.89
1760737691,3402.74856 N,08407.10909 W,307.8,09,0.89,0.080,1.51,0.89
1760737692,3402.74846 N,08407.10894 W,308.1,09,0.89,0.086,1.51,0.89
1760737693,3402.74833 N,08407.10883 W,308.1,09,0.89,0.169,1.51,0.89
1760737694,3402.74831 N,08407.10870 W,308.4,09,0.89,0.500,1.51,0.89
1760737695,3402.74831 N,08407.10857 W,308.6,09,0.89,0.527,1.51,0.89
1760737696,3402.74830 N,08407.10847 W,309.0,09,0.89,0.650,1.51,0.89
1760737697,3402.74822 N,08407.10843 W,308.9,09,0.89,0.564,1.51,0.89
1760737698,3402.74819 N,08407.10840 W,309.1,09,0.89,0.600,1.51,0.89
1760737699,3402.74821 N,08407.10841 W,309.2,09,0.89,0.497,1.51,0.89
1760737700,3402.74829 N,08407.10830 W,309.5,09,0.89,0.539,1.51,0.89
1760737701,3402.74838 N,08407.10830 W,309.9,09,0.89,0.389,1.51,0.89
1760737702,3402.74855 N,08407.10836 W,310.3,09,0.89,0.481,1.51,0.89
1760737703,3402.74871 N,08407.10846 W,310.7,09,0.89,0.527,1.51,0.89
1760737704,3402.74885 N,08407.10849 W,310.9,09,0.89,0.560,1.51,0.89
1760737705,3402.74898 N,08407.10860 W,311.0,09,0.89,0.630,1.51,0.89
1760737706,3402.74899 N,08407.10883 W,310.6,09,0.89,0.545,1.51,0.89
1760737707,3402.74908 N,08407.10896 W,310.6,09,0.89,0.596,1.51,0.89
1760737708,3402.74915 N,08407.10909 W,310.4,09,0.89,0.551,1.51,0.89
1760737709,3402.74912 N,08407.10924 W,309.7,09,0.89,0.367,1.51,0.89
1760737710,3402.74905 N,08407.10938 W,309.0,09,0.89,0.280,1.51,0.89
1760737711,3402.74908 N,08407.10950 W,308.7,09,0.89,0.408,1.51,0.89
1760737712,3402.74910 N,08407.10959 W,308.4,09,0.89,0.300,1.51,0.89
1760737713,3402.74909 N,08407.10971 W,307.9,09,0.89,0.203,1.51,0.89
1760737714,3402.74906 N,08407.10981 W,307.5,09,0.89,0.128,1.51,0.89
1760737715,3402.74901 N,08407.11001 W,306.8,09,0.89,0.079,1.51,0.89
1760737716,3402.74899 N,08407.11021 W,306.1,09,0.89,0.067,1.51,0.89
1760737717,3402.74894 N,08407.11027 W,305.8,09,0.89,0.082,1.51,0.89
1760737718,3402.74894 N,08407.11041 W,305.3,09,0.89,0.059,1.51,0.89
1760737719,3402.74893 N,08407.11054 W,304.9,09,0.89,0.041,1.51,0.89
1760737720,3402.74887 N,08407.11069 W,304.4,09,0.89,0.077,1.51,0.89
1760737721,3402.74881 N,08407.11088 W,303.8,09,0.89,0.058,1.51,0.89
1760737722,3402.74877 N,08407.11104 W,303.4,09,0.89,0.071,1.51,0.89
1760737723,3402.74873 N,08407.11119 W,303.0,09,0.89,0.057,1.51,0.89
1760737724,3402.74867 N,08407.11143 W,302.5,09,0.89,0.124,1.51,0.89
1760737725,3402.74864 N,08407.11164 W,302.1,09,0.89,0.059,1.51,0.89
1760737726,3402.74863 N,08407.11179 W,301.9,09,0.89,0.113,1.51,0.89
1760737727,3402.74861 N,08407.11189 W,301.6,09,0.89,0.184,1.51,0.89
1760737728,3402.74857 N,08407.11201 W,301.2,09,0.89,0.187,1.51,0.89
1760737729,3402.74856 N,08407.11212 W,301.0,09,0.89,0.736,1.51,0.89
1760737730,3402.74853 N,08407.11226 W,300.6,09,0.89,0.865,1.51,0.89
1760737731,3402.74849 N,08407.11246 W,300.2,09,0.89,1.028,1.51,0.89
1760737732,3402.74824 N,08407.11274 W,299.3,09,1.15,1.451,1.99,1.15
1760737733,3402.74813 N,08407.11303 W,298.5,08,1.15,1.211,1.99,1.15
1760737734,3402.74798 N,08407.11331 W,297.6,09,1.15,1.275,1.99,1.15
1760737735,3402.74793 N,08407.11357 W,296.8,09,1.15,1.132,1.99,1.15
1760737736,3402.74789 N,08407.11378 W,296.2,08,1.15,1.106,1.99,1.15
1760737737,3402.74786 N,08407.11398 W,295.8,08,1.15,0.965,1.99,1.15
1760737738,3402.74783 N,08407.11417 W,295.2,09,1.15,0.842,1.99,1.15
1760737739,3402.74780 N,08407.11434 W,294.7,08,1.15,0.487,1.99,1.15
1760737740,3402.74803 N,08407.11442 W,295.1,09,1.15,0.293,1.99,1.15
1760737741,3402.74813 N,08407.11453 W,295.0,09,1.15,0.169,1.99,1.15
1760737742,3402.74814 N,08407.11466 W,294.7,08,1.15,0.116,1.99,1.15
1760737743,3402.74821 N,08407.11487 W,294.5,09,1.15,0.228,1.99,1.15
1760737744,3402.74823 N,08407.11495 W,294.2,09,0.89,0.245,1.50,0.89
1760737745,3402.74828 N,08407.11500 W,294.0,09,0.89,0.205,1.50,0.89
1760737746,3402.74837 N,08407.11495 W,294.2,09,0.89,0.274,1.50,0.89
1760737747,3402.74839 N,08407.11490 W,294.2,09,0.89,0.177,1.50,0.89
1760737748,3402.74844 N,08407.11483 W,294.3,09,0.89,0.237,1.50,0.89
1760737749,3402.74845 N,08407.11474 W,294.4,09,0.89,0.169,1.50,0.89
1760737750,3402.74843 N,08407.11470 W,294.2,09,0.89,0.055,1.50,0.89
1760737751,3402.74842 N,08407.11467 W,294.1,09,0.89,0.303,1.50,0.89
1760737752,3402.74841 N,08407.11465 W,294.1,09,0.89,0.266,1.50,0.89
1760737753,3402.74845 N,08407.11461 W,294.2,09,0.89,0.136,1.50,0.89
1760737754,3402.74844 N,08407.11462 W,294.1,09,0.89,0.165,1.50,0.89
1760737755,3402.74845 N,08407.11464 W,294.0,09,0.89,0.084,1.50,0.89
1760737756,3402.74845 N,08407.11467 W,293.8,09,0.89,0.250,1.50,0.89
1760737757,3402.74844 N,08407.11467 W,293.6,09,0.89,0.374,1.50,0.89
1760737758,3402.74846 N,08407.11466 W,293.5,09,0.89,0.205,1.50,0.89
1760737759,3402.74852 N,08407.11461 W,293.5,09,0.89,0.181,1.50,0.89
1760737760,3402.74862 N,08407.11458 W,293.7,09,0.89,0.185,1.50,0.89
1760737761,3402.74867 N,08407.11453 W,293.7,09,0.89,0.058,1.50,0.89
1760737762,3402.74872 N,08407.11453 W,293.7,09,0.89,0.128,1.50,0.89
1760737763,3402.74879 N,08407.11463 W,293.7,09,0.89,0.050,1.50,0.89
1760737764,3402.74884 N,08407.11471 W,293.7,09,0.89,0.089,1.50,0.89
1760737765,3402.74888 N,08407.11480 W,293.6,09,0.89,0.083,1.50,0.89
1760737766,3402.74891 N,08407.11489 W,293.6,09,0.89,0.023,1.50,0.89
1760737767,3402.74895 N,08407.11490 W,293.6,09,0.89,0.180,1.50,0.89
1760737768,3402.74902 N,08407.11488 W,293.7,09,0.89,0.352,1.50,0.89
1760737769,3402.74905 N,08407.11483 W,293.7,09,0.89,0.177,1.50,0.89
1760737770,3402.74908 N,08407.11475 W,293.7,09,0.89,0.002,1.50,0.89
1760737771,3402.74909 N,08407.11473 W,293.7,09,0.89,0.190,1.50,0.89
1760737772,3402.74910 N,08407.11473 W,293.6,09,0.89,0.106,1.50,0.89
1760737773,3402.74907 N,08407.11471 W,293.5,09,0.89,0.033,1.50,0.89
1760737774,3402.74904 N,08407.11471 W,293.3,09,0.89,0.098,1.50,0.89
1760737775,3402.74904 N,08407.11473 W,293.2,09,0.89,0.117,1.50,0.89
1760737776,3402.74904 N,08407.11471 W,293.2,09,0.89,0.162,1.50,0.89
1760737777,3402.74904 N,08407.11470 W,293.1,09,0.89,0.445,1.50,0.89
1760737778,3402.74905 N,08407.11472 W,293.1,09,0.89,0.489,1.50,0.89
1760737779,3402.74902 N,08407.11477 W,292.8,09,0.90,0.585,1.50,0.90
1760737780,3402.74894 N,08407.11485 W,292.4,08,0.91,0.793,1.66,0.91
1760737781,3402.74897 N,08407.11487 W,292.4,09,0.91,0.574,1.66,0.91
1760737782,3402.74902 N,08407.11491 W,292.6,08,0.91,0.310,1.66,0.91
1760737783,3402.74904 N,08407.11497 W,292.6,08,0.91,0.178,1.66,0.91
1760737784,3402.74904 N,08407.11505 W,292.5,09,0.91,0.330,1.66,0.91
1760737785,3402.74906 N,08407.11509 W,292.5,08,0.91,0.437,1.66,0.91
1760737786,3402.74910 N,08407.11511 W,292.5,08,0.91,0.352,1.66,0.91
1760737787,3402.74912 N,08407.11515 W,292.6,08,0.91,0.234,1.66,0.91
1760737788,3402.74912 N,08407.11516 W,292.6,08,0.91,0.150,1.66,0.91
1760737789,3402.74912 N,08407.11524 W,292.6,08,0.91,0.123,1.66,0.91
1760737790,3402.74912 N,08407.11526 W,292.5,08,0.91,0.079,1.66,0.91
1760737791,3402.74915 N,08407.11532 W,292.6,08,0.91,0.058,1.66,0.91
1760737792,3402.74918 N,08407.11533 W,292.7,08,0.91,0.233,1.66,0.91
1760737793,3402.74923 N,08407.11538 W,292.9,08,0.91,0.432,1.66,0.91
1760737794,3402.74930 N,08407.11538 W,293.2,08,0.91,0.500,1.66,0.91
1760737795,3402.74939 N,08407.11539 W,293.4,08,0.91,0.404,1.66,0.91
1760737796,3402.74948 N,08407.11542 W,293.6,08,0.91,0.414,1.66,0.91
1760737797,3402.74955 N,08407.11544 W,293.8,09,0.91,0.433,1.66,0.91
1760737798,3402.74960 N,08407.11542 W,293.9,08,0.91,0.380,1.66,0.91
1760737799,3402.74961 N,08407.11540 W,294.0,08,0.91,0.274,1.66,0.91
1760737800,3402.74956 N,08407.11534 W,293.8,09,0.91,0.338,1.66,0.91
1760737801,3402.74955 N,08407.11527 W,293.8,09,0.91,0.498,1.66,0.91
1760737802,3402.74955 N,08407.11521 W,293.8,08,0.91,0.485,1.66,0.91
1760737803,3402.74954 N,08407.11513 W,293.8,08,0.91,0.418,1.66,0.91
1760737804,3402.74954 N,08407.11506 W,293.7,09,0.91,0.451,1.66,0.91
1760737805,3402.74948 N,08407.11500 W,293.5,08,0.91,0.546,1.66,0.91
1760737806,3402.74953 N,08407.11489 W,293.7,09,0.91,0.502,1.66,0.91
1760737807,3402.74955 N,08407.11479 W,293.7,08,0.91,0.385,1.66,0.91
1760737808,3402.74956 N,08407.11468 W,293.8,08,0.91,0.534,1.66,0.91
1760737809,3402.74957 N,08407.11458 W,293.9,08,0.91,0.733,1.66,0.91
1760737810,3402.74957 N,08407.11447 W,293.9,08,0.91,0.681,1.66,0.91
1760737811,3402.74957 N,08407.11437 W,294.0,08,0.91,0.502,1.66,0.91
1760737812,3402.74946 N,08407.11434 W,293.7,08,0.91,0.430,1.66,0.91
1760737813,3402.74940 N,08407.11428 W,293.6,08,0.91,0.427,1.66,0.91
1760737814,3402.74943 N,08407.11419 W,293.8,08,0.91,0.339,1.66,0.91
1760737815,3402.74950 N,08407.11410 W,294.1,08,0.91,0.119,1.66,0.91
1760737816,3402.74950 N,08407.11406 W,294.1,08,0.91,0.110,1.66,0.91
1760737817,3402.74952 N,08407.11401 W,294.3,08,1.03,0.021,1.82,1.03
1760737818,3402.74955 N,08407.11394 W,294.5,08,1.03,0.047,1.82,1.03
1760737819,3402.74958 N,08407.11389 W,294.7,07,1.03,0.126,1.82,1.03
1760737820,3402.74957 N,08407.11386 W,294.7,07,1.03,0.098,1.82,1.03
1760737821,3402.74955 N,08407.11383 W,294.8,07,1.03,0.314,1.82,1.03
1760737822,3402.74960 N,08407.11380 W,295.0,07,1.03,0.751,1.82,1.03
1760737823,3402.74966 N,08407.11373 W,295.4,07,1.03,1.029,1.82,1.03
1760737824,3402.74974 N,08407.11362 W,295.8,08,1.03,1.080,1.82,1.03
1760737825,3402.74962 N,08407.11365 W,295.5,08,1.03,1.025,1.82,1.03
1760737826,3402.74836 N,08407.11426 W,291.1,09,1.03,0.589,1.82,1.03
1760737827,3402.74842 N,08407.11419 W,291.5,09,0.91,0.350,1.65,0.91
1760737828,3402.74855 N,08407.11409 W,292.0,08,0.91,0.311,1.65,0.91
1760737829,3402.74868 N,08407.11400 W,292.4,09,0.91,0.239,1.65,0.91
1760737830,3402.74879 N,08407.11392 W,292.8,09,0.91,0.200,1.65,0.91
1760737831,3402.74888 N,08407.11387 W,293.0,09,0.90,0.200,1.50,0.90
1760737832,3402.74892 N,08407.11383 W,293.2,09,0.90,0.092,1.50,0.90
1760737833,3402.74898 N,08407.11379 W,293.3,09,0.90,0.070,1.50,0.90
1760737834,3402.74897 N,08407.11379 W,293.2,09,0.90,0.144,1.50,0.90
1760737835,3402.74898 N,08407.11377 W,293.2,09,0.90,0.151,1.50,0.90
1760737836,3402.74901 N,08407.11374 W,293.3,09,0.90,0.041,1.50,0.90
1760737837,3402.74903 N,08407.11370 W,293.2,09,0.98,0.174,1.57,0.98
1760737838,3402.74906 N,08407.11365 W,293.0,09,0.98,0.078,1.57,0.98
1760737839,3402.74907 N,08407.11363 W,292.9,09,0.98,0.117,1.57,0.98
1760737840,3402.74905 N,08407.11363 W,292.7,09,0.98,0.127,1.57,0.98
1760737841,3402.74899 N,08407.11364 W,292.5,09,0.98,0.180,1.57,0.98
1760737842,3402.74901 N,08407.11361 W,292.4,09,0.98,0.025,1.57,0.98
1760737843,3402.74895 N,08407.11361 W,292.2,09,0.98,0.009,1.57,0.98
1760737844,3402.74885 N,08407.11361 W,291.9,09,0.98,0.005,1.57,0.98
1760737845,3402.74885 N,08407.11357 W,291.9,09,0.98,0.032,1.57,0.98
1760737846,3402.74879 N,08407.11356 W,291.7,09,0.98,0.065,1.57,0.98
1760737847,3402.74880 N,08407.11353 W,291.7,09,0.98,0.369,1.57,0.98
1760737848,3402.74886 N,08407.11348 W,291.8,09,0.98,0.392,1.57,0.98
1760737849,3402.74882 N,08407.11352 W,291.6,09,0.98,0.283,1.57,0.98
1760737850,3402.74877 N,08407.11357 W,291.4,09,0.98,0.338,1.57,0.98
1760737851,3402.74871 N,08407.11364 W,291.2,09,0.98,0.387,1.57,0.98
1760737852,3402.74877 N,08407.11362 W,291.4,09,0.98,0.350,1.57,0.98
1760737853,3402.74847 N,08407.11381 W,290.5,09,0.98,0.223,1.57,0.98
1760737854,3402.74862 N,08407.11382 W,290.6,09,0.90,0.082,1.50,0.90
1760737855,3402.74875 N,08407.11385 W,290.7,08,0.91,0.077,1.65,0.91
1760737856,3402.74896 N,08407.11386 W,291.0,09,0.91,0.128,1.65,0.91
