timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp
1760823000,-1.3359645263671873,0.93852705078125,-9.370905297851563,-2.9618320610687023,-0.8015267175572519,0.8931297709923665,27.494705882352942
1760823001,-1.4030021728515625,0.9792284790039062,-9.567229833984374,-2.9236641221374047,-1.0076335877862594,1.16793893129771,28.953529411764706
1760823002,-1.5131354492187499,0.9433154541015625,-9.476250170898437,-2.8702290076335877,-0.916030534351145,1.16793893129771,28.906470588235294
1760823003,-1.3862427612304686,0.9864110839843749,-9.545682019042967,-3.0076335877862594,-0.8320610687022901,1.3053435114503817,27.494705882352942
1760823004,-1.3455413330078123,0.9888052856445312,-9.502586389160156,-2.931297709923664,-1.1145038167938932,1.1374045801526718,28.24764705882353
1760823005,-1.4867992309570313,0.9337386474609375,-9.591171850585937,-2.8473282442748094,-0.8625954198473282,1.1221374045801527,28.294705882352943
1760823006,-1.4101847778320311,0.9097966308593749,-9.564835632324218,-3.1526717557251906,-0.9923664122137404,1.2061068702290076,27.541764705882354
1760823007,-1.3072341064453123,0.9792284790039062,-9.60793126220703,-2.763358778625954,-0.7022900763358778,1.0305343511450382,28.24764705882353
1760823009,-1.3718775512695311,0.93852705078125,-9.37808790283203,-3.0916030534351147,-0.9236641221374046,1.1374045801526718,27.541764705882354
1760823010,-1.3383587280273437,0.9840168823242187,-9.564835632324218,-2.8702290076335877,-0.8931297709923665,1.099236641221374,28.24764705882353
1760823011,-1.3718775512695311,0.9840168823242187,-9.610325463867188,-2.732824427480916,-0.6412213740458015,1.1450381679389312,28.294705882352943
1760823012,-1.4030021728515625,1.0103531005859374,-9.65342109375,-3.015267175572519,-0.9923664122137404,1.1145038167938932,28.294705882352943
1760823013,-1.3192051147460937,0.9552864624023437,-9.45470235595703,-2.7404580152671754,-1.0610687022900764,0.9007633587786259,28.15352941176471
1760823014,-1.2808978881835937,0.9433154541015625,-9.64623848876953,-2.946564885496183,-0.8320610687022901,1.0229007633587786,28.294705882352943
1760823015,-1.3455413330078123,0.9911994873046874,-9.533711010742186,-2.8702290076335877,-1.1068702290076335,1.1984732824427482,28.953529411764706
1760823016,-1.5011644409179687,0.9959878906249999,-9.473855969238281,-3.030534351145038,-1.0229007633587786,1.1450381679389312,28.24764705882353
1760823017,-1.2282254516601563,0.852335791015625,-9.540893615722656,-3.1603053435114505,-1.1603053435114503,0.8244274809160306,28.341764705882355
1760823018,-1.4006079711914061,1.0031704956054688,-9.490615380859374,-2.9770992366412212,-0.8396946564885496,0.9083969465648855,28.341764705882355
1760823019,-1.3455413330078123,0.9888052856445312,-9.540893615722656,-2.877862595419847,-0.9694656488549618,1.16793893129771,28.20058823529412
1760823020,-1.3527239379882812,0.9911994873046874,-9.502586389160156,-2.9770992366412212,-0.9465648854961832,1.2900763358778626,28.24764705882353
1760823021,-1.3646949462890625,1.0271125122070313,-9.387664709472656,-2.954198473282443,-0.6641221374045801,0.9694656488549618,28.294705882352943
1760823022,-1.3934253662109375,0.9983820922851562,-9.528922607421874,-2.732824427480916,-0.9312977099236641,1.0916030534351144,27.541764705882354
1760823023,-1.3838485595703125,0.9409212524414062,-9.622296472167967,-2.946564885496183,-0.9923664122137404,0.8854961832061069,28.24764705882353
1760823024,-1.3215993164062498,1.0199299072265624,-9.519345800781249,-2.816793893129771,-0.648854961832061,1.2061068702290076,28.294705882352943
1760823025,-1.3455413330078123,0.9409212524414062,-9.488221179199218,-3.0916030534351147,-0.7480916030534351,1.099236641221374,27.541764705882354
1760823026,-1.3742717529296875,0.9313444458007812,-9.507374792480467,-2.9236641221374047,-0.7557251908396947,1.083969465648855,28.294705882352943
1760823027,-1.5203180541992187,0.948103857421875,-9.557653027343749,-3.015267175572519,-0.916030534351145,1.0610687022900764,27.541764705882354
1760823028,-1.3575123413085937,1.0079588989257813,-9.473855969238281,-2.7709923664122136,-1.0229007633587786,1.1221374045801527,28.341764705882355
1760823029,-1.4030021728515625,0.9959878906249999,-9.550470422363281,-2.801526717557252,-0.916030534351145,1.0,28.953529411764706
1760823030,-1.3575123413085937,0.9433154541015625,-9.509768994140625,-2.618320610687023,-0.9389312977099237,1.083969465648855,28.294705882352943
1760823031,-1.3383587280273437,0.93852705078125,-9.509768994140625,-3.213740458015267,-0.648854961832061,1.1603053435114503,28.24764705882353
1760823032,-1.3766659545898436,0.9792284790039062,-9.545682019042967,-2.9236641221374047,-0.9236641221374046,0.9618320610687023,27.494705882352942
1760823033,-1.3838485595703125,0.9888052856445312,-9.536105212402344,-2.969465648854962,-0.9083969465648855,1.2748091603053435,27.494705882352942
1760823034,-1.3575123413085937,1.0127473022460938,-9.49300958251953,-2.8091603053435112,-0.8244274809160306,1.0610687022900764,28.953529411764706
1760823035,-1.3958195678710936,1.0007762939453124,-9.581595043945311,-3.0381679389312977,-0.9083969465648855,1.1603053435114503,28.388823529411766
1760823036,-1.3239935180664062,0.9217676391601562,-9.591171850585937,-3.366412213740458,-1.251908396946565,0.9923664122137404,28.20058823529412
1760823037,-1.37906015625,0.9935936889648437,-9.552864624023437,-3.114503816793893,-1.015267175572519,1.1374045801526718,28.24764705882353
1760823038,-1.35990654296875,1.0678139404296874,-9.370905297851563,-2.854961832061069,-1.0,1.1297709923664123,28.341764705882355
1760823039,-1.3192051147460937,1.0534487304687499,-9.483432775878907,-2.969465648854962,-1.015267175572519,0.7938931297709924,28.294705882352943
1760823040,-1.235408056640625,1.0342951171875,-9.507374792480467,-3.0229007633587788,-1.015267175572519,1.0687022900763359,28.341764705882355
1760823041,-1.3383587280273437,0.9720458740234375,-9.5384994140625,-2.786259541984733,-0.8091603053435115,1.0381679389312977,28.24764705882353
1760823042,-1.3934253662109375,1.0103531005859374,-9.524134204101562,-2.8396946564885495,-0.916030534351145,1.0763358778625953,28.388823529411766
1760823043,-1.3335703247070312,1.0031704956054688,-9.481038574218749,-3.3587786259541983,-1.16793893129771,1.0458015267175573,28.341764705882355
1760823044,-1.5227122558593749,1.0007762939453124,-9.442731347656249,-3.1068702290076335,-0.5954198473282443,1.0916030534351144,28.341764705882355
1760823045,-1.3359645263671873,1.0079588989257813,-9.598354455566406,-3.1068702290076335,-1.0381679389312977,0.9923664122137404,28.341764705882355
1760823046,-1.35990654296875,0.9935936889648437,-9.488221179199218,-3.0,-0.9236641221374046,1.0763358778625953,28.341764705882355
1760823047,-1.3455413330078123,1.0031704956054688,-9.550470422363281,-2.618320610687023,-0.8549618320610687,1.0229007633587786,28.24764705882353
1760823048,-1.3431471313476562,0.9409212524414062,-9.536105212402344,-2.9770992366412212,-0.7709923664122137,1.0305343511450382,28.953529411764706
1760823049,-1.3670891479492187,0.9241618408203125,-9.524134204101562,-2.885496183206107,-0.9923664122137404,1.083969465648855,28.341764705882355
1760823050,-1.3455413330078123,0.9648632690429687,-9.392453112792968,-3.053435114503817,-0.9694656488549618,1.1450381679389312,27.541764705882354
1760823051,-1.3407529296874998,0.9504980590820312,-9.488221179199218,-2.854961832061069,-0.9083969465648855,0.9618320610687023,28.294705882352943
1760823052,-1.3766659545898436,0.9935936889648437,-9.466673364257812,-2.954198473282443,-0.9236641221374046,1.0534351145038168,28.341764705882355
1760823053,-1.2282254516601563,0.9696516723632812,-9.622296472167967,-2.816793893129771,-0.8625954198473282,1.1297709923664123,28.341764705882355
1760823054,-1.4053963745117186,1.0079588989257813,-9.483432775878907,-3.068702290076336,-1.083969465648855,1.0534351145038168,28.24764705882353
1760823055,-1.3144167114257812,0.9959878906249999,-9.624690673828125,-2.969465648854962,-0.6793893129770993,0.916030534351145,28.294705882352943
1760823056,-1.3934253662109375,1.0103531005859374,-9.540893615722656,-3.0916030534351147,-0.916030534351145,1.1984732824427482,28.294705882352943
1760823057,-1.24498486328125,1.0199299072265624,-9.476250170898437,-2.946564885496183,-1.0076335877862594,1.1221374045801527,28.341764705882355
1760823058,-1.3096283081054687,1.0175357055664063,-9.540893615722656,-2.9083969465648853,-0.8015267175572519,1.0687022900763359,28.294705882352943
1760823059,-1.3623007446289062,0.9864110839843749,-9.502586389160156,-3.0610687022900764,-1.015267175572519,1.1603053435114503,28.294705882352943
1760823060,-1.3862427612304686,1.0103531005859374,-9.579200842285156,-2.6717557251908395,-0.916030534351145,1.0763358778625953,28.294705882352943
1760823061,-1.2306196533203124,0.9720458740234375,-9.651026892089844,-2.8702290076335877,-1.1450381679389312,1.1450381679389312,27.541764705882354
1760823062,-1.3718775512695311,1.0031704956054688,-9.490615380859374,-2.8625954198473282,-0.8015267175572519,1.0687022900763359,28.341764705882355
1760823063,-1.3455413330078123,0.9457096557617187,-9.423577734375,-2.66412213740458,-0.9007633587786259,1.0687022900763359,28.24764705882353
1760823064,-1.37906015625,0.97683427734375,-9.583989245605467,-3.3053435114503817,-0.9236641221374046,1.16793893129771,28.294705882352943
1760823065,-1.3024457031249999,0.9050082275390624,-9.507374792480467,-1.9694656488549618,-1.0229007633587786,0.9541984732824428,28.24764705882353
1760823066,-1.47482822265625,0.9983820922851562,-9.49300958251953,-3.145038167938931,-1.083969465648855,1.1450381679389312,28.388823529411766
1760823067,-1.3431471313476562,1.0342951171875,-9.550470422363281,-2.931297709923664,-1.0,1.0534351145038168,28.341764705882355
1760823068,-1.446097802734375,1.0319009155273438,-9.567229833984374,-3.068702290076336,-0.9770992366412213,0.9541984732824428,28.341764705882355
1760823069,-1.5035586425781249,0.9983820922851562,-9.421183532714844,-5.6183206106870225,-1.015267175572519,1.1603053435114503,28.341764705882355
1760823070,-1.4006079711914061,1.0079588989257813,-9.524134204101562,-2.8931297709923665,-1.0381679389312977,0.8854961832061069,28.388823529411766
1760823071,-1.407790576171875,0.9528922607421875,-9.574412438964844,-2.9770992366412212,-0.9312977099236641,1.183206106870229,28.341764705882355
1760823072,-1.4341267944335936,0.9576806640625,-9.449913952636718,-2.9160305343511452,-1.1145038167938932,1.0916030534351144,28.341764705882355
1760823073,-1.2401964599609374,0.9528922607421875,-9.540893615722656,-3.183206106870229,-0.9694656488549618,1.1908396946564885,28.341764705882355
1760823074,-1.3455413330078123,0.9624690673828125,-9.459490759277344,-3.030534351145038,-0.9541984732824428,1.0687022900763359,28.341764705882355
1760823075,-1.3407529296874998,0.9888052856445312,-9.4618849609375,-3.0229007633587788,-1.213740458015267,0.8702290076335878,28.48294117647059
1760823076,-1.429338391113281,0.9265560424804687,-9.636661682128906,-2.854961832061069,-0.9389312977099237,1.0076335877862594,28.388823529411766
1760823077,-1.2928688964843749,0.9935936889648437,-9.45470235595703,-3.1374045801526718,-0.916030534351145,1.0381679389312977,28.435882352941178
1760823078,-1.3215993164062498,0.9145850341796874,-9.631873278808593,-2.984732824427481,-1.2366412213740459,1.1068702290076335,28.341764705882355
1760823079,-1.3479355346679687,1.0175357055664063,-9.579200842285156,-2.519083969465649,-0.5801526717557252,1.2213740458015268,28.388823529411766
1760823080,-1.3814543579101561,0.9935936889648437,-9.519345800781249,-3.3282442748091605,-1.1984732824427482,1.2366412213740459,28.341764705882355
1760823081,-1.3814543579101561,1.0007762939453124,-9.526528405761718,-3.4580152671755724,-1.1221374045801527,1.1755725190839694,28.48294117647059
1760823082,-1.3359645263671873,0.8906430175781249,-9.196128576660156,-3.3969465648854964,-1.4198473282442747,1.1450381679389312,28.48294117647059
1760823083,-1.35990654296875,0.7781155395507812,-9.203311181640624,-2.900763358778626,-0.8625954198473282,1.1908396946564885,28.435882352941178
1760823084,-1.24498486328125,0.9241618408203125,-9.4618849609375,-2.9389312977099236,-0.8320610687022901,1.1984732824427482,28.435882352941178
1760823085,-1.3527239379882812,1.005564697265625,-9.497797985839844,-3.0763358778625953,-0.9847328244274809,1.282442748091603,28.435882352941178
1760823086,-1.37906015625,0.9983820922851562,-9.442731347656249,-3.3206106870229006,-0.7175572519083969,1.2061068702290076,28.388823529411766
1760823087,-1.4101847778320311,0.9600748657226562,-9.437942944335937,-3.2977099236641223,-0.9465648854961832,1.1526717557251909,28.435882352941178
1760823088,-1.5011644409179687,0.9911994873046874,-9.4618849609375,-3.854961832061069,-1.16793893129771,1.3129770992366412,28.388823529411766
1760823089,-1.3958195678710936,0.9792284790039062,-9.583989245605467,-2.7404580152671754,-0.9007633587786259,1.2290076335877862,28.48294117647059
1760823090,-1.3431471313476562,0.9504980590820312,-9.562441430664062,-2.5801526717557253,-0.7557251908396947,0.9847328244274809,28.435882352941178
1760823091,-1.3120225097656248,0.97683427734375,-9.533711010742186,-3.0229007633587788,-0.9236641221374046,1.282442748091603,28.48294117647059
1760823092,-1.3670891479492187,0.9792284790039062,-9.45470235595703,-2.9770992366412212,-0.9541984732824428,1.083969465648855,28.341764705882355
1760823093,-1.4245499877929686,0.9696516723632812,-9.457096557617186,-2.816793893129771,-0.9770992366412213,1.213740458015267,28.48294117647059
1760823094,-1.4915876342773438,1.0295067138671874,-9.648632690429688,-3.015267175572519,-0.9312977099236641,1.0916030534351144,28.48294117647059
1760823095,-1.235408056640625,0.9911994873046874,-9.504980590820312,-2.9770992366412212,-1.0458015267175573,1.0458015267175573,28.388823529411766
1760823096,-1.35990654296875,0.9361328491210937,-9.524134204101562,-2.8473282442748094,-0.7862595419847328,0.9923664122137404,28.53
1760823097,-1.3814543579101561,0.9983820922851562,-9.421183532714844,-2.946564885496183,-1.1068702290076335,1.1526717557251909,28.577058823529413
1760823098,-1.3958195678710936,1.0175357055664063,-9.528922607421874,-3.030534351145038,-0.9007633587786259,1.1755725190839694,28.435882352941178
1760823099,-1.388636962890625,0.9074024291992187,-9.5384994140625,-2.877862595419847,-0.7175572519083969,1.2290076335877862,28.435882352941178
1760823100,-1.3862427612304686,0.5434837768554687,-9.162609753417968,-3.7022900763358777,-3.4198473282442747,39.99236641221374,28.435882352941178
1760823101,-9.950302099609374,-0.47644613037109373,-0.08379705810546874,-9.076335877862595,-78.37404580152672,13.664122137404581,28.48294117647059
1760823102,-7.082048510742187,1.6519991455078125,5.899312890625,-73.34351145038168,28.458015267175572,-11.801526717557252,28.48294117647059
1760823103,-7.522581616210937,-4.594472985839843,-5.5449710449218745,1.3053435114503817,14.206106870229007,64.06106870229007,28.435882352941178
1760823104,-7.37414111328125,0.5243301635742187,-4.278438366699218,-40.0,-14.725190839694656,51.587786259541986,28.435882352941178
1760823105,-4.639962817382812,7.0461354858398435,-5.329492895507812,44.87022900763359,-5.977099236641221,25.114503816793892,28.388823529411766
1760823106,-3.912125512695312,2.7581203125,-5.2816088623046875,-27.66412213740458,-42.17557251908397,-16.519083969465647,28.341764705882355
1760823107,-8.499415893554687,-0.928950244140625,2.568978381347656,-3.801526717557252,-50.12213740458015,18.595419847328245,28.388823529411766
1760823108,-7.848193041992187,2.205059729003906,2.2026655273437497,38.3206106870229,55.954198473282446,139.15267175572518,28.388823529411766
1760823109,-8.145074047851562,-0.8667010009765624,-6.023811376953125,-14.702290076335878,-84.38931297709924,24.755725190839694,28.48294117647059
1760823110,-6.8785413696289055,-7.0652890991210935,3.564966271972656,-59.725190839694655,-105.3587786259542,-32.47328244274809,28.24764705882353
1760823111,6.284779357910156,1.3862427612304686,8.104372619628906,121.29770992366412,-38.42748091603053,-38.656488549618324,28.388823529411766
1760823112,1.2976572998046874,9.1554271484375,-2.5234885498046875,-2.954198473282443,-1.2900763358778626,1.717557251908397,28.294705882352943
1760823113,-4.410119458007812,-2.8754361938476563,9.179369165039063,-160.33587786259542,14.389312977099237,9.82442748091603,28.24764705882353
1760823114,1.3814543579101561,-11.0707884765625,2.6431986328124997,18.19083969465649,-59.70229007633588,65.35114503816794,27.588823529411766
1760823115,-19.6133,9.634267480468749,9.545682019042967,127.58015267175573,8.885496183206106,250.12977099236642,28.24764705882353
1760823116,-6.794744311523437,0.8690952026367187,-5.659892724609374,16.076335877862597,-99.91603053435115,-52.458015267175576,28.341764705882355
1760823117,1.20667763671875,-1.8076222534179687,-15.255852978515625,-64.6412213740458,125.68702290076335,-32.01526717557252,28.953529411764706
1760823118,-3.201047619628906,-1.5275006591796874,-8.82981572265625,-6.022900763358779,-4.442748091603053,0.7938931297709924,28.953529411764706
1760823119,-3.392583752441406,-1.2713210815429687,-8.892064965820312,-3.801526717557252,-0.8549618320610687,1.2061068702290076,28.906470588235294
1760823120,-3.3542765258789062,-1.2665326782226562,-8.961496813964843,-3.3740458015267176,-0.5725190839694656,1.1755725190839694,28.20058823529412
1760823121,-3.308786694335937,-1.20667763671875,-8.894459167480468,-3.0763358778625953,-0.7099236641221374,1.015267175572519,27.494705882352942
1760823122,-3.210624426269531,-1.1037269653320312,-8.999804040527343,-3.1374045801526718,-0.6030534351145038,1.0916030534351144,28.906470588235294
1760823123,-3.277662072753906,-1.1180921752929687,-8.966285217285156,-2.7786259541984735,-0.5954198473282443,1.015267175572519,28.106470588235297
1760823124,-3.1747114013671873,-1.0366893188476562,-8.913612780761719,-2.9236641221374047,-0.8931297709923665,1.2366412213740459,28.106470588235297
1760823125,-3.1268273681640624,-1.2114660400390624,-9.076418493652342,-2.931297709923664,-0.6259541984732825,1.015267175572519,28.24764705882353
1760823126,-3.1268273681640624,-1.0917559570312498,-8.911218579101561,-2.9389312977099236,-0.816793893129771,1.2748091603053435,28.15352941176471
1760823128,-3.0813375366210938,-0.9840168823242187,-8.949525805664061,-2.984732824427481,-0.8091603053435115,1.1297709923664123,27.494705882352942
1760823129,-3.143586779785156,-1.0773907470703123,-9.0021982421875,-2.8931297709923665,-0.816793893129771,1.1984732824427482,27.494705882352942
1760823130,-3.210624426269531,-0.9409212524414062,-9.153032946777342,-2.8931297709923665,-0.9618320610687023,1.083969465648855,28.15352941176471
1760823131,-3.0526071166992184,-1.0510545288085937,-9.05965908203125,-3.114503816793893,-0.9236641221374046,1.083969465648855,28.15352941176471
1760823132,-3.0909143432617188,-0.9457096557617187,-9.14824454345703,-3.015267175572519,-0.8778625954198473,0.9694656488549618,28.15352941176471
1760823133,-3.105279553222656,-0.967257470703125,-9.026140258789061,-3.0763358778625953,-0.8473282442748091,1.2061068702290076,28.20058823529412
1760823134,-3.0430303100585934,-1.0654197387695312,-9.1554271484375,-2.9236641221374047,-0.8854961832061069,1.2442748091603053,28.106470588235297
1760823135,-3.0980969482421874,-0.9097966308593749,-9.069235888671875,-2.7251908396946565,-0.8931297709923665,1.1145038167938932,28.20058823529412
1760823136,-3.0980969482421874,-0.9983820922851562,-9.157821350097656,-2.7709923664122136,-0.8473282442748091,1.0381679389312977,28.106470588235297
1760823137,-3.210624426269531,-0.9145850341796874,-9.090783703613281,-2.9083969465648853,-0.8778625954198473,0.9312977099236641,28.906470588235294
1760823138,-3.047818713378906,-0.9433154541015625,-9.102754711914063,-2.931297709923664,-1.0076335877862594,1.083969465648855,28.15352941176471
1760823139,-2.9185318237304685,-1.0103531005859374,-9.074024291992187,-2.931297709923664,-1.015267175572519,1.0381679389312977,28.15352941176471
1760823140,-3.019088293457031,-0.928950244140625,-9.05965908203125,-2.969465648854962,-0.8778625954198473,0.9770992366412213,28.20058823529412
1760823141,-2.925714428710937,-0.9600748657226562,-9.050082275390624,-2.854961832061069,-0.6870229007633588,1.0534351145038168,28.24764705882353
1760823142,-3.0621839233398433,-0.7757213378906249,-9.14824454345703,-2.9618320610687023,-1.0381679389312977,1.1755725190839694,28.15352941176471
1760823143,-3.0310593017578125,-0.948103857421875,-9.050082275390624,-3.2213740458015265,-0.9770992366412213,1.2061068702290076,28.953529411764706
1760823144,-3.0214824951171875,-1.0606313354492187,-9.172186560058593,-2.8625954198473282,-0.9389312977099237,1.0305343511450382,28.20058823529412
1760823145,-3.0334535034179684,-0.9816226806640624,-9.100360510253905,-3.0076335877862594,-0.8702290076335878,1.0687022900763359,28.15352941176471
1760823146,-3.0071172851562498,-0.9528922607421875,-9.126696728515624,-3.068702290076336,-1.0305343511450382,1.0687022900763359,28.106470588235297
1760823147,-2.9759926635742184,-0.9528922607421875,-9.064447485351561,-2.7786259541984735,-0.9389312977099237,0.9236641221374046,28.859411764705882
1760823148,-3.0358477050781247,-1.0486603271484374,-9.145850341796875,-3.015267175572519,-0.8778625954198473,1.0534351145038168,28.106470588235297
1760823149,-3.0071172851562498,-0.9528922607421875,-9.119514123535156,-2.946564885496183,-0.8396946564885496,0.9847328244274809,28.953529411764706
1760823150,-2.9951462768554684,-0.9002198242187499,-9.119514123535156,-2.763358778625954,-0.9694656488549618,1.1374045801526718,28.15352941176471
1760823151,-2.920926025390625,-0.8858546142578124,-9.066841687011719,-2.8702290076335877,-1.099236641221374,1.0381679389312977,28.15352941176471
1760823152,-2.9951462768554684,-0.9097966308593749,-9.050082275390624,-3.053435114503817,-1.1221374045801527,1.1221374045801527,28.106470588235297
1760823153,-3.0310593017578125,-0.93852705078125,-9.09796630859375,-2.9618320610687023,-0.8931297709923665,1.1297709923664123,28.20058823529412
1760823154,-2.942473840332031,-0.8738836059570312,-9.02135185546875,-2.854961832061069,-1.099236641221374,0.9847328244274809,28.15352941176471
1760823155,-2.9927520751953125,-0.9097966308593749,-9.167398156738281,-2.8091603053435112,-0.8854961832061069,1.0534351145038168,28.15352941176471
1760823156,-3.028665100097656,-1.0486603271484374,-9.0788126953125,-2.885496183206107,-0.9312977099236641,1.0229007633587786,28.953529411764706
1760823157,-2.96881005859375,-0.9409212524414062,-9.10993731689453,-2.931297709923664,-0.9923664122137404,0.9847328244274809,28.15352941176471
1760823158,-2.932897033691406,-0.9050082275390624,-9.153032946777342,-3.1755725190839694,-0.9465648854961832,1.1526717557251909,28.15352941176471
1760823159,-3.028665100097656,-0.7685387329101562,-9.138667736816405,-2.854961832061069,-0.9312977099236641,1.0305343511450382,28.15352941176471
1760823160,-2.9472622436523435,-0.8930372192382812,-9.133879333496093,-2.8091603053435112,-0.9312977099236641,1.0076335877862594,28.20058823529412
1760823161,-3.057395520019531,-0.852335791015625,-9.093177905273437,-3.015267175572519,-0.8778625954198473,1.2671755725190839,28.15352941176471
1760823162,-3.0071172851562498,-0.8930372192382812,-9.102754711914063,-3.114503816793893,-0.9618320610687023,1.0687022900763359,28.059411764705885
1760823163,-2.978386865234375,-0.8403647827148437,-9.02135185546875,-3.099236641221374,-0.9389312977099237,1.3129770992366412,28.15352941176471
1760823164,-3.047818713378906,-0.852335791015625,-9.138667736816405,-3.030534351145038,-0.9007633587786259,1.297709923664122,28.20058823529412
1760823165,-2.999934680175781,-0.8882488159179687,-9.09796630859375,-2.763358778625954,-1.0,0.9770992366412213,28.20058823529412
