timestamp,latitude,longitude,altitude_m,satellites,hdop,speed_knots,pdop,vdop,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp
1762114866,3403.39101 N,08407.88681 W,315.4,08,1.02,0.080,1.85,1.02,0.1771709228515625,-3.5529952636718747,-9.801861596679688,-34.12213740458015,0.2900763358778626,-4.1603053435114505,19.73
1762114867,3403.39099 N,08407.88679 W,315.4,08,1.28,0.080,1.85,1.02,-0.8595183959960937,-0.9504980590820312,-12.028469140624999,-1.3206106870229009,-4.290076335877862,49.7557251908397,19.73
1762114868,3403.39099 N,08407.88679 W,315.4,08,1.28,0.080,2.00,1.28,-0.18435352783203124,0.34715924072265625,-7.8721350585937495,-3.282442748091603,-16.68702290076336,-6.404580152671755,19.68294117647059
1762114869,3403.39099 N,08407.88679 W,315.4,08,1.28,0.080,2.00,1.28,-1.3838485595703125,-1.189918225097656,-10.386046801757812,21.16793893129771,15.854961832061068,41.25954198473283,19.824117647058824
1762114870,3403.39099 N,08407.88679 W,315.4,08,1.28,0.080,2.00,1.28,-0.8954314208984374,-0.20350714111328125,-11.980585107421874,-3.50381679389313,37.14503816793893,2.648854961832061,19.824117647058824
1762114871,3403.39099 N,08407.88679 W,315.4,08,1.28,0.080,2.00,1.28,-0.06703764648437499,-0.507570751953125,-9.627084875488281,-13.450381679389313,-2.8396946564885495,8.65648854961832,19.824117647058824
1762114872,3403.39099 N,08407.88679 W,315.4,08,1.28,0.080,2.00,1.28,-0.4285620971679687,-2.059013427734375,-8.116343627929687,-18.85496183206107,-16.87786259541985,-24.16030534351145,19.777058823529412
1762114873,3403.39099 N,08407.88679 W,315.4,08,1.28,0.031,2.00,1.28,-1.2138602416992186,-0.7278373046875,-11.219228979492186,48.213740458015266,18.81679389312977,-99.70992366412214,19.777058823529412
1762114874,3403.39099 N,08407.88679 W,315.4,08,1.28,0.031,2.00,1.28,-0.852335791015625,-0.031124621582031248,-11.477802758789062,-7.549618320610687,8.977099236641221,-25.916030534351144,19.871176470588235
1762114875,3403.39096 N,08407.88677 W,315.3,08,1.02,0.031,2.00,1.28,-0.718260498046875,-0.4213794921875,-9.303867651367186,-44.80916030534351,-0.8320610687022901,75.95419847328245,19.824117647058824
1762114876,3403.39096 N,08407.88677 W,315.3,08,1.02,0.031,1.85,1.02,0.9169792358398436,-0.06943184814453125,-9.715670336914062,-35.6793893129771,12.381679389312977,158.00763358778627,19.918235294117647
1762114877,3403.39096 N,08407.88677 W,315.3,08,1.02,0.031,1.85,1.02,-0.8044517578125,-1.438915197753906,-10.771513269042968,-25.671755725190838,13.595419847328245,29.786259541984734,20.671176470588236
1762114878,3403.39096 N,08407.88677 W,315.3,08,1.02,0.031,1.85,1.02,0.07422025146484375,-0.8954314208984374,-8.985438830566405,-10.083969465648854,4.312977099236641,-9.526717557251908,19.777058823529412
1762114879,3403.39096 N,08407.88677 W,315.3,08,1.02,0.031,1.85,1.02,-0.17956512451171874,-2.4779987182617185,-7.802703210449218,-7.3816793893129775,-17.49618320610687,-8.954198473282442,19.871176470588235
1762114880,3403.39096 N,08407.88677 W,315.3,08,1.02,0.031,1.85,1.02,-0.9265560424804687,3.4907460205078125,-5.384559533691406,8.16793893129771,-5.961832061068702,-26.137404580152673,19.824117647058824
1762114881,3403.39096 N,08407.88677 W,315.3,08,1.02,0.161,1.85,1.02,-1.0175357055664063,-2.703053674316406,-10.862492932128905,-9.526717557251908,-10.664122137404581,-12.366412213740459,19.871176470588235
1762114882,3403.39096 N,08407.88677 W,315.3,08,1.02,0.161,1.85,1.02,-0.7948749511718749,0.44053310546874996,-8.55448253173828,-10.770992366412214,7.67175572519084,-12.0,19.777058823529412
1762114883,3403.39092 N,08407.88679 W,315.2,08,1.02,0.161,1.85,1.02,-0.5051765502929687,-2.39420166015625,-7.632714892578124,6.450381679389313,-5.732824427480916,24.068702290076335,19.918235294117647
1762114884,3403.39092 N,08407.88679 W,315.2,08,1.02,0.161,1.85,1.02,-1.8746598999023436,-1.139639990234375,-10.096348400878906,24.755725190839694,-2.66412213740458,-7.702290076335878,19.918235294117647
1762114885,3403.39092 N,08407.88679 W,315.2,08,1.02,0.161,1.85,1.02,-0.24660277099609373,-0.2657563842773437,-9.878476049804688,-11.679389312977099,6.32824427480916,1.0916030534351144,19.871176470588235
1762114886,3403.39092 N,08407.88679 W,315.2,08,1.02,0.161,1.85,1.02,-0.12210428466796874,-1.0749965454101562,-7.41244833984375,-6.305343511450381,-19.801526717557252,-4.198473282442748,19.212352941176473
1762114887,3403.39092 N,08407.88679 W,315.2,08,1.02,0.161,1.85,1.02,-1.9129671264648436,-2.6886884643554687,-8.348581188964843,16.702290076335878,9.679389312977099,-27.458015267175572,19.96529411764706
1762114888,3403.39092 N,08407.88679 W,315.2,08,1.02,0.161,1.85,1.02,-1.0271125122070313,-0.5147533569335937,-11.14022032470703,1.6946564885496183,19.99236641221374,-6.824427480916031,20.01235294117647
1762114889,3403.39092 N,08407.88679 W,315.2,08,1.02,0.152,1.85,1.02,-0.4429273071289062,-0.7062894897460937,-9.356540087890625,-32.908396946564885,1.5877862595419847,56.045801526717554,19.824117647058824
1762114890,3403.39092 N,08407.88679 W,315.2,08,1.02,0.152,1.85,1.02,-1.7836802368164062,-1.2330138549804688,-9.220070593261719,-18.419847328244273,8.748091603053435,67.14503816793894,19.96529411764706
1762114891,3403.39096 N,08407.88680 W,315.2,08,1.02,0.152,1.85,1.02,0.354341845703125,-1.189918225097656,-10.522516296386717,11.419847328244275,16.396946564885496,-37.595419847328245,20.01235294117647
1762114892,3403.39096 N,08407.88680 W,315.2,08,1.02,0.152,1.85,1.02,-0.430956298828125,0.062249243164062495,-6.959944226074218,-42.2442748091603,-8.961832061068701,-32.70229007633588,19.871176470588235
1762114893,3403.39096 N,08407.88680 W,315.2,08,1.02,0.152,1.85,1.02,-0.679953271484375,-2.6623522460937497,-10.697293017578124,-11.793893129770993,-8.213740458015268,-21.954198473282442,19.96529411764706
1762114894,3403.39096 N,08407.88680 W,315.2,08,1.02,0.152,1.85,1.02,-0.7637503295898437,-2.0566192260742184,-11.858480822753906,-7.358778625954199,8.557251908396946,12.335877862595419,20.671176470588236
1762114895,3403.39096 N,08407.88680 W,315.2,08,1.02,0.152,1.85,1.02,-0.0430956298828125,-0.7565677246093749,-9.397241516113281,16.87786259541985,54.41984732824427,-16.022900763358777,20.01235294117647
1762114896,3403.39096 N,08407.88680 W,315.2,08,1.02,0.152,1.85,1.02,-0.4070142822265625,-2.1116858642578125,-8.980650427246093,18.763358778625953,13.106870229007633,18.908396946564885,19.96529411764706
1762114898,3403.39096 N,08407.88680 W,315.2,08,1.02,0.235,1.85,1.02,-1.8148048583984373,0.5506663818359374,-10.965443603515624,16.541984732824428,-16.923664122137403,9.465648854961833,20.01235294117647
1762114899,3403.39096 N,08407.88680 W,315.2,08,1.02,0.235,1.85,1.02,0.11013327636718749,-1.5801730957031248,-11.054029064941405,-31.763358778625953,15.65648854961832,30.015267175572518,19.918235294117647
1762114900,3403.39098 N,08407.88681 W,315.3,08,1.02,0.235,1.85,1.02,-0.22505495605468748,-1.848323681640625,-6.768408093261718,-13.740458015267176,2.2519083969465647,-2.3740458015267176,19.918235294117647
1762114901,3403.39098 N,08407.88681 W,315.3,08,1.02,0.235,1.85,1.02,0.8930372192382812,0.6177040283203125,-5.111620544433594,-59.396946564885496,-13.786259541984732,-38.6793893129771,20.01235294117647
1762114902,3403.39098 N,08407.88681 W,315.3,08,1.02,0.235,1.85,1.02,-1.1037269653320312,0.08379705810546874,-10.019733947753906,-5.679389312977099,6.175572519083969,-1.0610687022900764,20.671176470588236
1762114903,3403.39098 N,08407.88681 W,315.3,08,1.02,0.235,1.85,1.02,-0.8643067993164062,-2.2936451904296873,-9.368511096191405,-38.969465648854964,38.86259541984733,76.25954198473282,20.671176470588236
1762114904,3403.39098 N,08407.88681 W,315.3,08,1.02,0.235,1.85,1.02,-0.17956512451171874,-1.2401964599609374,-9.746794958496093,0.007633587786259542,3.1908396946564888,-8.15267175572519,19.96529411764706
1762114905,3403.39098 N,08407.88681 W,315.3,08,1.02,0.235,1.85,1.02,-0.6177040283203125,-3.1196447631835937,-9.052476477050782,-0.4122137404580153,-9.114503816793894,-94.18320610687023,20.01235294117647
1762114906,3403.39098 N,08407.88681 W,315.3,08,1.02,0.120,1.85,1.02,-0.8092401611328125,-1.908178723144531,-9.02135185546875,-0.08396946564885496,4.99236641221374,19.435114503816795,20.059411764705885
1762114907,3403.39098 N,08407.88681 W,315.3,08,1.02,0.120,1.85,1.02,-2.463633508300781,-2.4205378784179685,-8.169016064453125,8.488549618320612,-6.320610687022901,23.984732824427482,19.96529411764706
1762114908,3403.39100 N,08407.88682 W,315.4,08,1.02,0.120,1.85,1.02,-0.18435352783203124,-1.209071838378906,-10.35492218017578,64.32824427480917,-3.8931297709923665,-4.099236641221374,20.059411764705885
1762114909,3403.39100 N,08407.88682 W,315.4,08,1.02,0.120,1.85,1.02,-3.0837317382812497,-2.0159177978515626,-10.414777221679687,23.83969465648855,56.55725190839695,-14.86259541984733,20.106470588235297
1762114910,3403.39100 N,08407.88682 W,315.4,08,1.02,0.120,1.85,1.02,0.0526724365234375,-1.3551181396484375,-9.13627353515625,8.419847328244275,27.236641221374047,13.305343511450381,20.059411764705885
1762114911,3403.39100 N,08407.88682 W,315.4,08,1.02,0.120,1.85,1.02,-1.66636435546875,-3.4524387939453125,-7.936778503417968,-9.045801526717558,-13.801526717557252,-9.923664122137405,20.106470588235297
1762114912,3403.39100 N,08407.88682 W,315.4,08,1.02,0.120,1.85,1.02,-11.111489904785156,-2.446874096679687,-19.553444958496094,-250.13740458015266,-214.06870229007635,248.65648854961833,20.106470588235297
1762114913,3403.39100 N,08407.88682 W,315.4,08,1.02,0.120,1.85,1.02,1.7597382202148437,4.316745593261719,-6.1650692749023435,-10.0,-41.274809160305345,-15.358778625954198,20.20058823529412
1762114914,3403.39100 N,08407.88682 W,315.4,08,1.02,0.193,1.85,1.02,-2.9855694702148434,2.7581203125,-10.216058483886718,34.30534351145038,16.748091603053435,-44.778625954198475,20.059411764705885
1762114915,3403.39100 N,08407.88682 W,315.4,08,1.02,0.193,1.85,1.02,-0.5626373901367188,5.209782812499999,-8.008604553222655,13.694656488549619,-31.206106870229007,-32.19847328244275,20.20058823529412
1762114916,3403.39093 N,08407.88685 W,315.3,08,1.02,0.193,1.85,1.02,-3.6535517333984373,2.0159177978515626,-6.526593725585937,-37.900763358778626,37.29770992366412,-41.23664122137404,20.20058823529412
1762114917,3403.39093 N,08407.88685 W,315.3,08,1.02,0.193,1.85,1.02,1.1061211669921875,4.99909306640625,-9.945513696289062,47.152671755725194,-16.213740458015266,-89.93129770992367,20.15352941176471
1762114918,3403.39093 N,08407.88685 W,315.3,08,1.02,0.193,1.85,1.02,-1.199495031738281,5.166687182617188,-8.039729174804688,6.213740458015267,54.80152671755725,71.59541984732824,20.24764705882353
1762114919,3403.39093 N,08407.88685 W,315.3,08,1.02,0.193,1.85,1.02,-1.4891934326171874,5.410895751953125,-5.6407391113281244,-2.7557251908396947,0.06870229007633588,19.450381679389313,20.20058823529412
1762114920,3403.39093 N,08407.88685 W,315.3,08,1.02,0.193,1.85,1.02,-3.0358477050781247,5.178658190917968,-8.571241943359375,59.49618320610687,-6.969465648854962,-98.46564885496183,20.24764705882353
1762114921,3403.39093 N,08407.88685 W,315.3,08,1.02,0.193,1.85,1.02,-0.5219359619140624,6.069301208496094,-7.9655089233398435,-27.12213740458015,2.7480916030534353,60.37404580152672,20.15352941176471
1762114922,3403.39093 N,08407.88685 W,315.3,08,1.02,0.265,1.85,1.02,-1.3239935180664062,5.453991381835937,-6.6319385986328125,-81.79389312977099,-6.358778625954199,51.32824427480916,20.20058823529412
1762114923,3403.39093 N,08407.88685 W,315.3,08,1.02,0.265,1.85,1.02,-1.4700398193359374,2.1260510742187497,-7.881711865234375,48.87022900763359,-4.076335877862595,-196.59541984732823,20.15352941176471
1762114924,3403.39087 N,08407.88688 W,315.3,08,1.02,0.265,1.85,1.02,-0.9026140258789062,5.774814404296874,-9.0788126953125,-12.969465648854962,-25.328244274809162,-55.587786259541986,20.24764705882353
1762114925,3403.39087 N,08407.88688 W,315.3,08,1.02,0.265,1.85,1.02,-0.74699091796875,4.551377355957031,-6.605602380371093,12.877862595419847,-11.229007633587786,-13.435114503816793,20.15352941176471
1762114926,3403.39087 N,08407.88688 W,315.3,08,1.02,0.265,1.85,1.02,-2.3582886352539063,2.798821740722656,-7.788338000488281,-2.0839694656488548,106.87786259541984,-143.00763358778627,20.341764705882355
1762114927,3403.39087 N,08407.88688 W,315.3,08,1.02,0.265,1.85,1.02,-0.43574470214843747,4.5322237426757805,-9.636661682128906,-31.015267175572518,-1.9465648854961832,34.05343511450382,20.24764705882353
1762114928,3403.39087 N,08407.88688 W,315.3,08,1.02,0.265,1.85,1.02,-1.9297265380859374,2.612074011230469,-6.768408093261718,-95.50381679389314,45.51145038167939,197.49618320610688,20.388823529411766
1762114929,3403.39087 N,08407.88688 W,315.3,08,1.02,0.265,1.85,1.02,-1.675941162109375,2.6503812377929687,-7.376535314941406,9.67175572519084,-10.16030534351145,-10.725190839694656,20.48294117647059
1762114930,3403.39087 N,08407.88688 W,315.3,08,1.02,0.768,1.85,1.02,-2.214636535644531,4.987122058105468,-9.631873278808593,-12.0,5.564885496183206,10.022900763358779,20.341764705882355
1762114931,3403.39087 N,08407.88688 W,315.3,08,1.02,0.768,1.85,1.02,-3.4356793823242184,4.070142822265625,-9.76116016845703,-7.587786259541985,23.03053435114504,6.00763358778626,20.48294117647059
1762114932,3403.39106 N,08407.88682 W,315.9,08,1.02,0.768,1.85,1.02,-0.28969840087890625,3.4644098022460934,-6.198588098144531,11.801526717557252,0.32061068702290074,-19.641221374045802,20.435882352941178
1762114933,3403.39106 N,08407.88682 W,315.9,08,1.02,0.768,1.85,1.02,-2.906560815429687,2.0638018310546875,-6.366182214355469,36.152671755725194,-8.687022900763358,-48.00763358778626,20.341764705882355
1762114934,3403.39106 N,08407.88682 W,315.9,08,1.02,0.768,1.85,1.02,-8.468291271972657,1.944091748046875,-9.892841259765625,13.961832061068701,-19.061068702290076,42.52671755725191,20.53
1762114935,3403.39106 N,08407.88682 W,315.9,08,1.02,0.768,1.85,1.02,-2.834734765625,4.211400720214844,-10.417171423339843,-12.183206106870228,-4.175572519083969,-7.015267175572519,20.341764705882355
1762114936,3403.39106 N,08407.88682 W,315.9,08,1.02,0.768,1.85,1.02,-0.5626373901367188,2.3918074584960936,-6.749254479980468,-50.7557251908397,-4.984732824427481,53.900763358778626,20.435882352941178
1762114937,3403.39106 N,08407.88682 W,315.9,08,1.02,0.768,1.85,1.02,-1.5873557006835937,2.2481553588867187,-7.070077502441406,-8.335877862595419,2.885496183206107,-36.030534351145036,20.53
1762114938,3403.39106 N,08407.88682 W,315.9,08,1.02,0.074,1.85,1.02,-3.727771984863281,3.9791631591796874,-14.556746093749998,61.50381679389313,-91.8854961832061,-50.19847328244275,20.577058823529413
1762114939,3403.39106 N,08407.88682 W,315.9,08,1.02,0.074,1.85,1.02,-0.7350199096679687,4.357447021484375,-9.09796630859375,-1.4732824427480915,7.473282442748092,10.34351145038168,20.435882352941178
1762114940,3403.39106 N,08407.88688 W,315.7,08,1.02,0.074,1.85,1.02,-1.9105729248046874,3.749319799804687,-6.737283471679687,18.625954198473284,-23.862595419847327,-41.282442748091604,20.53
1762114941,3403.39106 N,08407.88688 W,315.7,08,1.02,0.074,1.85,1.02,-2.70065947265625,5.224148022460938,-10.13226142578125,49.12213740458015,-43.31297709923664,-6.938931297709924,20.577058823529413
1762114942,3403.39106 N,08407.88688 W,315.7,08,1.02,0.074,1.85,1.02,-0.9744400756835937,3.414131567382812,-7.175422375488281,-8.206106870229007,-0.2824427480916031,-5.862595419847328,20.577058823529413
1762114943,3403.39106 N,08407.88688 W,315.7,08,1.02,0.074,1.85,1.02,-0.32082302246093747,2.6240450195312497,-8.252813122558594,55.770992366412216,-15.374045801526718,-128.0381679389313,20.671176470588236
1762114944,3403.39106 N,08407.88688 W,315.7,08,1.02,0.074,1.85,1.02,-2.5761609863281247,4.891353991699218,-9.79946739501953,24.129770992366414,-7.9465648854961835,-16.641221374045802,20.624117647058824
1762114945,3403.39106 N,08407.88688 W,315.7,08,1.02,0.074,1.85,1.02,-0.8020575561523438,4.5322237426757805,-6.804321118164062,-9.366412213740459,-11.595419847328245,-2.801526717557252,19.96529411764706
1762114946,3403.39106 N,08407.88688 W,315.7,08,1.02,0.052,1.85,1.02,-4.690241052246093,4.46279189453125,-7.809885815429687,5.755725190839694,20.16793893129771,-1.1450381679389312,20.671176470588236
1762114947,3403.39106 N,08407.88688 W,315.7,08,1.02,0.052,1.85,1.02,-0.8475473876953125,5.279214660644531,-7.117961535644531,-4.0534351145038165,9.969465648854962,2.8396946564885495,21.424117647058825
1762114948,3403.39103 N,08407.88691 W,315.6,08,1.02,0.052,1.85,1.02,-1.9752163696289062,4.417302062988281,-7.50821640625,19.3206106870229,-41.41984732824427,-29.083969465648856,20.953529411764706
1762114949,3403.39103 N,08407.88691 W,315.6,08,1.02,0.052,1.85,1.02,-2.0877438476562498,6.610390783691406,-7.053318090820312,8.427480916030534,5.015267175572519,14.694656488549619,20.953529411764706
1762114950,3403.39103 N,08407.88691 W,315.6,08,1.02,0.052,1.85,1.02,0.05027823486328125,4.936843823242187,-5.949591125488281,33.29770992366412,-5.366412213740458,-45.56488549618321,20.906470588235294
1762114951,3403.39103 N,08407.88691 W,315.6,08,1.02,0.052,1.85,1.02,-3.3710359375,5.614402893066406,-8.789114294433594,7.641221374045801,0.7938931297709924,-6.66412213740458,20.953529411764706
1762114952,3403.39103 N,08407.88691 W,315.6,08,1.02,0.052,1.85,1.02,0.143652099609375,5.65031591796875,-9.327809667968749,1.183206106870229,-5.152671755725191,10.145038167938932,21.04764705882353
1762114953,3403.39103 N,08407.88691 W,315.6,08,1.02,0.052,1.85,1.02,1.3000515014648437,3.4739866088867184,-6.366182214355469,-9.702290076335878,31.908396946564885,-11.267175572519085,21.04764705882353
1762114954,3403.39103 N,08407.88691 W,315.6,08,1.02,0.068,1.85,1.02,-3.6176387084960937,2.8945898071289062,-9.576806640625,9.229007633587786,-25.099236641221374,16.84732824427481,21.188823529411764
1762114955,3403.39103 N,08407.88691 W,315.6,08,1.02,0.068,1.85,1.02,-1.3000515014648437,4.8889597900390624,-9.909600671386718,15.473282442748092,-6.6106870229007635,-6.488549618320611,21.28294117647059
1762114956,3403.39104 N,08407.88695 W,315.7,08,1.02,0.068,1.85,1.02,0.5243301635742187,4.671087438964843,-8.47786807861328,-5.8320610687022905,-3.648854961832061,2.8091603053435112,21.330000000000002
1762114957,3403.39104 N,08407.88695 W,315.7,08,1.02,0.068,1.85,1.02,-1.0582371337890624,3.1675287963867187,-6.0525417968749995,-13.778625954198473,33.12977099236641,40.717557251908396,21.235882352941175
1762114958,3403.39104 N,08407.88695 W,315.7,08,1.02,0.068,1.85,1.02,-2.9448680419921875,3.0885201416015624,-8.130708837890625,10.526717557251908,-20.702290076335878,-30.65648854961832,21.28294117647059
1762114959,3403.39104 N,08407.88695 W,315.7,08,1.02,0.068,1.85,1.02,-4.589684582519531,4.9823336547851556,-11.238382592773437,62.961832061068705,-27.221374045801525,-6.267175572519084,21.235882352941175
1762114960,3403.39104 N,08407.88695 W,315.7,08,1.02,0.068,1.85,1.02,-2.1835119140624997,4.084508032226562,-10.115502014160155,6.541984732824427,-10.595419847328245,26.236641221374047,21.28294117647059
1762114961,3403.39104 N,08407.88695 W,315.7,08,1.02,0.068,1.85,1.02,0.48123453369140623,2.6384102294921874,-6.940790612792968,-4.969465648854962,3.0,4.816793893129771,21.330000000000002
1762114962,3403.39104 N,08407.88695 W,315.7,08,1.02,0.037,1.85,1.02,0.488417138671875,2.808398547363281,-9.552864624023437,-2.8702290076335877,-21.64885496183206,-36.51145038167939,21.377058823529413
1762114963,3403.39104 N,08407.88695 W,315.7,08,1.02,0.037,1.85,1.02,-0.1771709228515625,2.3965958618164063,-9.662997900390625,-19.198473282442748,36.25190839694657,-2.984732824427481,20.718235294117648
1762114964,3403.39105 N,08407.88697 W,315.6,08,1.02,0.037,1.85,1.02,0.17956512451171874,3.6200329101562496,-7.726088757324218,20.282442748091604,5.595419847328245,-30.12213740458015,21.424117647058825
1762114965,3403.39105 N,08407.88697 W,315.6,08,1.02,0.037,1.85,1.02,-1.848323681640625,4.900930798339844,-7.979874133300781,-38.725190839694655,12.587786259541986,13.755725190839694,20.718235294117648
1762114966,3403.39105 N,08407.88697 W,315.6,08,1.02,0.037,1.85,1.02,-2.7198130859375,5.063736511230468,-10.187328063964843,-40.534351145038165,14.114503816793894,23.572519083969464,22.130000000000003
1762114967,3403.39105 N,08407.88697 W,315.6,08,1.02,0.037,1.85,1.02,-1.3000515014648437,3.5960908935546874,-6.988674645996094,-3.50381679389313,1.3969465648854962,2.435114503816794,21.377058823529413
1762114968,3403.39105 N,08407.88697 W,315.6,08,1.02,0.037,1.85,1.02,-1.1827356201171875,2.882618798828125,-7.070077502441406,-0.5954198473282443,12.877862595419847,-31.946564885496183,21.471176470588237
1762114969,3403.39105 N,08407.88697 W,315.6,08,1.02,0.037,1.85,1.02,-4.240131140136718,2.568978381347656,-10.230423693847655,51.030534351145036,-23.64885496183206,-44.69465648854962,21.471176470588237
1762114970,3403.39105 N,08407.88697 W,315.6,08,1.02,0.059,1.85,1.02,-2.1164742675781247,5.825092639160156,-9.694122521972655,-8.129770992366412,-4.3893129770992365,12.786259541984732,21.51823529411765
1762114971,3403.39105 N,08407.88697 W,315.6,08,1.02,0.059,1.85,1.02,-0.9911994873046874,3.883395092773437,-5.568913061523437,-0.8778625954198473,3.3053435114503817,-1.8549618320610688,21.471176470588237
1762114972,3403.39105 N,08407.88702 W,315.5,08,1.02,0.059,1.85,1.02,-3.6463691284179687,5.068524914550781,-8.192958081054687,15.786259541984732,-11.778625954198473,-5.717557251908397,21.659411764705883
1762114973,3403.39105 N,08407.88702 W,315.5,08,1.02,0.059,1.85,1.02,-1.5921441040039062,5.042188696289062,-9.708487731933593,-4.297709923664122,-6.641221374045801,-0.2748091603053435,21.51823529411765
1762114974,3403.39105 N,08407.88702 W,315.5,08,1.02,0.059,1.85,1.02,0.39983167724609375,3.418919970703125,-6.244077929687499,-15.335877862595419,5.152671755725191,-5.8396946564885495,21.377058823529413
1762114975,3403.39105 N,08407.88702 W,315.5,08,1.02,0.059,1.85,1.02,-1.9967641845703124,2.0302830078125,-8.228871105957031,-1.717557251908397,-2.381679389312977,-48.7557251908397,21.56529411764706
1762114976,3403.39105 N,08407.88702 W,315.5,08,1.02,0.059,1.85,1.02,-0.5817910034179687,5.5832782714843745,-10.127473022460936,23.48854961832061,-32.43511450381679,-24.38167938931298,21.471176470588237
1762114977,3403.39105 N,08407.88702 W,315.5,08,1.02,0.059,1.85,1.02,-1.350329736328125,4.44363828125,-8.085219006347655,3.4580152671755724,-7.091603053435114,25.198473282442748,21.51823529411765
1762114978,3403.39105 N,08407.88702 W,315.5,08,1.02,0.035,1.85,1.02,-2.6192566162109374,2.858676782226562,-6.282385156249999,-7.511450381679389,9.381679389312977,1.366412213740458,21.471176470588237
1762114979,3403.39105 N,08407.88702 W,315.5,08,1.02,0.035,1.85,1.02,0.2609679809570312,6.191405493164062,-8.257601525878906,-9.251908396946565,2.4656488549618323,11.396946564885496,21.471176470588237
1762114980,3403.39108 N,08407.88705 W,315.6,08,1.02,0.035,1.85,1.02,-0.42377369384765623,4.613626599121093,-9.038111267089842,-14.580152671755725,-2.0229007633587788,1.1221374045801527,21.56529411764706
1762114981,3403.39108 N,08407.88705 W,315.6,08,1.02,0.035,1.85,1.02,0.0718260498046875,3.768473413085937,-5.533000036621093,-17.66412213740458,16.244274809160306,2.687022900763359,21.51823529411765
1762114982,3403.39108 N,08407.88705 W,315.6,08,1.02,0.035,1.85,1.02,-2.6695348510742187,3.574543078613281,-8.63827958984375,11.541984732824428,0.29770992366412213,-12.335877862595419,20.718235294117648
1762114983,3403.39108 N,08407.88705 W,315.6,08,1.02,0.035,1.85,1.02,-2.549824768066406,5.123591552734375,-11.042058056640624,-5.312977099236641,4.633587786259542,7.022900763358779,21.56529411764706
1762114984,3403.39108 N,08407.88705 W,315.6,08,1.02,0.035,1.85,1.02,1.2042834350585936,5.291185668945312,-7.024587670898437,16.450381679389313,-19.580152671755727,-19.068702290076335,20.718235294117648
1762114985,3403.39108 N,08407.88705 W,315.6,08,1.02,0.035,1.85,1.02,-1.6831237670898436,4.053383410644531,-6.148309863281249,7.3893129770992365,9.931297709923664,29.625954198473284,21.56529411764706
