timestamp,latitude,longitude,altitude_m,satellites,hdop,speed_knots,pdop,vdop,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp
1762115214,3403.39396 N,08407.89317 W,315.0,09,0.95,11.250,1.78,0.95,-5.145139367675781,4.259284753417968,-10.479420666503906,72.51908396946565,5.480916030534351,-60.81679389312977,20.059411764705885
1762115215,3403.39495 N,08407.89654 W,315.0,09,0.95,11.250,1.78,0.95,-0.23702596435546874,3.6439749267578123,-8.43956085205078,3.732824427480916,-16.053435114503817,0.3435114503816794,20.106470588235297
1762115216,3403.39495 N,08407.89654 W,315.0,09,0.95,11.250,1.78,0.95,-1.4604630126953124,2.9975404785156248,-8.695740429687499,-35.18320610687023,22.84732824427481,18.793893129770993,20.059411764705885
1762115217,3403.39495 N,08407.89654 W,315.0,09,0.95,11.250,1.78,0.95,0.47165772705078124,5.76523759765625,-9.026140258789061,-7.221374045801527,1.0610687022900764,17.83969465648855,20.059411764705885
1762115218,3403.39495 N,08407.89654 W,315.0,09,0.95,11.250,1.78,0.95,-0.6703764648437499,2.5234885498046875,-4.347870214843749,-24.14503816793893,25.66412213740458,22.870229007633586,20.106470588235297
1762115219,3403.39495 N,08407.89654 W,315.0,09,0.95,11.250,1.78,0.95,-3.105279553222656,5.805939025878906,-10.117896215820313,68.66412213740458,-57.412213740458014,-42.786259541984734,19.96529411764706
1762115220,3403.39495 N,08407.89654 W,315.0,09,0.95,11.250,1.78,0.95,-0.2920926025390625,5.655104321289063,-9.536105212402344,-28.16030534351145,3.053435114503817,29.916030534351144,20.01235294117647
1762115221,3403.39495 N,08407.89654 W,315.0,09,0.95,11.651,1.78,0.95,-0.6775590698242188,3.265691064453125,-6.342240197753906,-19.30534351145038,-10.17557251908397,3.7786259541984735,19.96529411764706
1762115222,3403.39495 N,08407.89654 W,315.0,09,0.95,11.651,1.78,0.95,-2.978386865234375,3.6008792968749996,-11.288660827636718,33.18320610687023,4.717557251908397,-31.404580152671755,20.01235294117647
1762115223,3403.39521 N,08407.90030 W,315.2,09,0.95,11.651,1.78,0.95,-2.8323405639648436,5.473144995117187,-12.84489190673828,41.49618320610687,0.5725190839694656,-38.2442748091603,20.01235294117647
1762115224,3403.39521 N,08407.90030 W,315.2,09,0.95,11.651,1.78,0.95,-1.6472107421875,5.779602807617187,-9.399635717773437,-1.366412213740458,-24.954198473282442,42.458015267175576,20.671176470588236
1762115225,3403.39521 N,08407.90030 W,315.2,09,0.95,11.651,1.78,0.95,-2.990357873535156,2.2936451904296873,-8.40843623046875,-130.00763358778627,17.15267175572519,34.82442748091603,20.059411764705885
1762115226,3403.39521 N,08407.90030 W,315.2,09,0.95,11.651,1.78,0.95,-2.7461493041992187,3.584119885253906,-11.420341918945311,-64.69465648854961,78.44274809160305,-65.29770992366412,20.059411764705885
1762115227,3403.39521 N,08407.90030 W,315.2,09,0.95,11.651,1.78,0.95,0.15083470458984374,1.7956512451171873,-8.085219006347655,32.6412213740458,93.68702290076335,-65.29770992366412,20.671176470588236
1762115228,3403.39521 N,08407.90030 W,315.2,09,0.95,11.651,1.78,0.95,-4.101267443847656,4.046200805664062,-7.37414111328125,-57.93893129770992,-71.67175572519083,104.3969465648855,20.01235294117647
1762115229,3403.39521 N,08407.90030 W,315.2,09,0.95,12.649,1.78,0.95,-3.995922570800781,5.616797094726562,-9.275137231445312,-9.17557251908397,12.381679389312977,21.022900763358777,20.671176470588236
1762115230,3403.39521 N,08407.90030 W,315.2,09,0.95,12.649,1.78,0.95,-2.961627453613281,5.358223315429687,-7.8721350585937495,-9.374045801526718,45.343511450381676,27.603053435114504,19.96529411764706
1762115231,3403.39466 N,08407.90427 W,315.1,09,0.95,12.649,1.78,0.95,-5.1523219726562495,3.6535517333984373,-8.724470849609375,33.412213740458014,11.83206106870229,-4.66412213740458,19.212352941176473
1762115232,3403.39466 N,08407.90427 W,315.1,09,0.95,12.649,1.78,0.95,-2.4947581298828125,3.81156904296875,-9.217676391601563,22.106870229007633,-6.396946564885496,-33.76335877862596,20.059411764705885
1762115233,3403.39466 N,08407.90427 W,315.1,09,0.95,12.649,1.78,0.95,0.03591302490234375,3.2417490478515623,-5.5545478515625,-15.320610687022901,7.4961832061068705,-12.969465648854962,19.96529411764706
1762115234,3403.39466 N,08407.90427 W,315.1,09,0.95,12.649,1.78,0.95,-2.9568390502929685,1.5011644409179687,-10.867281335449219,23.564885496183205,-46.06106870229008,-61.11450381679389,19.918235294117647
1762115235,3403.39466 N,08407.90427 W,315.1,09,0.95,12.649,1.78,0.95,-1.5969325073242187,4.192247106933594,-10.493785876464843,6.778625954198473,5.450381679389313,-3.786259541984733,20.01235294117647
1762115236,3403.39466 N,08407.90427 W,315.1,09,0.95,12.649,1.78,0.95,-1.5131354492187499,3.555389465332031,-7.8553756469726554,36.70229007633588,-14.48091603053435,-11.641221374045802,19.96529411764706
1762115237,3403.39466 N,08407.90427 W,315.1,09,0.95,14.393,1.78,0.95,-1.6927005737304686,3.9791631591796874,-8.250418920898436,-30.709923664122137,-28.297709923664122,14.19083969465649,20.106470588235297
1762115238,3403.39466 N,08407.90427 W,315.1,09,0.95,14.393,1.78,0.95,-1.9105729248046874,3.6679169433593746,-9.651026892089844,8.366412213740459,-5.091603053435114,-13.412213740458014,19.212352941176473
1762115239,3403.39283 N,08407.90829 W,314.9,10,0.95,14.393,1.78,0.95,0.9409212524414062,2.592920397949219,-7.690175732421874,4.106870229007634,-0.6564885496183206,-12.0,19.918235294117647
1762115240,3403.39283 N,08407.90829 W,314.9,10,0.95,14.393,1.78,0.95,-0.38307226562499996,2.664746447753906,-9.813832604980469,-92.3587786259542,15.564885496183207,16.328244274809162,19.918235294117647
1762115241,3403.39283 N,08407.90829 W,314.9,10,0.95,14.393,1.78,0.95,-1.6903063720703124,3.3207577026367185,-10.62307276611328,26.519083969465647,-6.923664122137405,-2.2061068702290076,19.96529411764706
1762115242,3403.39283 N,08407.90829 W,314.9,10,0.95,14.393,1.78,0.95,-0.7038952880859375,3.5122938354492184,-6.8210805297851556,-24.480916030534353,-10.32824427480916,34.541984732824424,19.918235294117647
1762115243,3403.39283 N,08407.90829 W,314.9,10,0.95,14.393,1.78,0.95,-2.3870190551757813,2.636016027832031,-8.975862023925782,-15.206106870229007,-15.427480916030534,55.19847328244275,20.671176470588236
1762115244,3403.39283 N,08407.90829 W,314.9,10,0.95,14.393,1.78,0.95,-2.786850732421875,3.708618371582031,-9.79946739501953,-29.045801526717558,22.977099236641223,25.068702290076335,19.212352941176473
1762115245,3403.39283 N,08407.90829 W,314.9,10,0.95,16.072,1.78,0.95,0.13646949462890623,2.9927520751953125,-7.364564306640625,6.572519083969466,-2.6946564885496183,-34.11450381679389,20.01235294117647
1762115246,3403.39283 N,08407.90829 W,314.9,10,0.95,16.072,1.78,0.95,-3.201047619628906,-3.1555577880859373,-9.797073193359374,-4.969465648854962,7.106870229007634,-13.648854961832061,19.96529411764706
1762115247,3403.38986 N,08407.91195 W,314.7,10,0.95,16.072,1.78,0.95,-2.5378537597656248,2.3487118286132813,-10.9941740234375,8.312977099236642,5.633587786259542,-64.80152671755725,19.96529411764706
1762115248,3403.38986 N,08407.91195 W,314.7,10,0.95,16.072,1.78,0.95,-0.38307226562499996,4.084508032226562,-7.958326318359375,45.64885496183206,-5.419847328244275,-28.290076335877863,20.01235294117647
1762115249,3403.38986 N,08407.91195 W,314.7,10,0.95,16.072,1.78,0.95,-3.057395520019531,3.5793314819335937,-8.901641772460938,101.06106870229007,-34.76335877862596,-67.35114503816794,19.259411764705884
